word,word_book,definition,CEFR,tag,phonetic
additive,"[""tem8"", ""ielts"", ""toefl"", ""greA""]",n.. 添加剂 ; adj.. 添加的,C2,"```json
[""Tech"", ""Science"", ""Health""]
```",/ˈædɪtɪv/
addon,"[""tem8""]",n.. 附加组件；插件 ; adj.. 附加的,B2,null,/ˈædˌɒn/
address,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 处理；对付；向…讲话；写地址 ; n.. 地址；演讲；致辞,A2,null,/əˈdres/
adept,"[""tem8"", ""toefl"", ""greA""]",adj.. 熟练的，擅长的 ; n.. 能手，专家,C2,null,/əˈdɛpt/
adequate,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 足够的；适当的,B2,null,/ˈædɪkwət/
adhere,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 黏附；坚持 ; n.. 黏附物,C2,null,/ədˈhɪər/
adherence,"[""tem4""]",n.. 坚持；遵守 ; v.. 黏附；附着,C2,null,/ədˈhɪərəns/
adherent,"[""toefl"", ""greA""]",n.. 支持者；信徒,C2,null,/ədˈhɪərənt/
adhesive,"[""tem8"", ""ielts"", ""toefl"", ""greA""]",n.. 黏合剂；胶粘剂 ; adj.. 黏着的；有粘性的,C2,"```json
[""Tech"", ""Science"", ""Art"", ""Health"", ""Fashion""]
```",/ədˈhiːsɪv/
adjacent,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 邻近的，毗邻的,B1,null,/əˈdʒeɪsənt/
adjective,"[""cet4"", ""tem4""]",adj.. 形容词的 ; n.. 形容词,A2,null,/ˈædʒɪktɪv/
adjoin,"[""cet6"", ""tem8"", ""ielts"", ""toefl""]",v.. 毗连，邻接,C2,null,/əˈdʒɔɪn/
adjoining,"[""toefl""]",adj.. 毗邻的，相邻的,C2,,/əˈdʒɔɪnɪŋ/
adjourn,"[""tem8"", ""toefl"", ""greA""]",v.. 休会；延期,C2,null,/əˈdʒɜːrn/
adjudicate,"[""tem8""]",v.. 判决，裁定,C2,"```json
[""Laws"", ""Politics"", ""Society""]
```",/əˈdʒuːdɪkeɪt/
adjunct,"[""tem8"", ""toefl"", ""greA""]",n.. 附属物；附件 ; adj.. 附属的；辅助的,C2,null,/ˈædʒʌŋkt/
adjust,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 调整；适应 ; n.. 调节器,A2,null,/əˈdʒʌst/
adjustable,"[""cet6""]",adj.. 可调节的,A2,null,/əˈdʒʌstəbəl/
adjustment,"[""highschool"", ""tem4"", ""ielts""]",n.. 调整；调节 ; v.. 调整；适应,B2,null,/əˈdʒʌstmənt/
administer,"[""tem4"", ""ielts"", ""toefl""]",v.. 管理；执行；给予 ; n.. 管理者；行政官员,C2,null,/ədˈmɪnɪstər/
administration,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",n.. 管理；行政；政府 ; v.. 实施；管理,B1,"```json
[""Economy"", ""Politics"", ""Education"", ""Society"", ""Laws""]
```",/ədˌmɪnɪˈstreɪʃən/
administrative,"[""tem4"", ""ielts""]",adj.. 行政的；管理的,B2,null,/ədˈmɪnɪstrətɪv/
administrator,"[""tem4""]",n.. 管理员；行政人员,B1,null,/ədˈmɪnɪstreɪtər/
admirable,"[""highschool"", ""tem4"", ""toefl""]",adj.. 令人钦佩的，值得赞赏的,B2,null,/ˈædmərəbəl/
admiral,"[""tem4""]",n.. 海军上将；舰队司令,C1,null,/ˈædmərəl/
admiration,"[""cet6"", ""tem4"", ""ielts""]",n.. 钦佩，赞赏,B1,null,/ˌæd.məˈreɪ.ʃən/
admire,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 钦佩；赞赏 ; n.. 钦佩；赞赏,A2,null,/ədˈmaɪər/
admissible,"[""tem8""]",adj.. 可采纳的；可接受的,C2,null,/ədˈmɪsəbəl/
admission,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 入场许可；承认；录取 ; v.. 准许进入；承认,B1,null,/ədˈmɪʃən/
admit,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",v.. 承认；准许进入 ; n.. 入场许可；录取,A2,null,/ədˈmɪt/
admittedly,"[""tem4"", ""ielts""]",adv.. 诚然；无可否认,B2,null,/ədˈmɪtɪdli/
admonish,"[""tem8"", ""toefl"", ""greA""]",v.. 告诫，警告,C2,null,/ədˈmɒnɪʃ/
ado,"[""tem8""]",n.. 忙乱；无谓的纷扰,C2,null,/əˈduː/
adobe,"[""toefl"", ""greA""]",n.. 土坯；土坯房,C2,"```json
[""Tech"", ""Art"", ""History""]
```",/əˈdoʊbi/
adolescence,"[""highschool"", ""ielts"", ""toefl""]",n.. 青春期,C2,null,/ˌædəˈlɛsəns/
adolescent,"[""highschool"", ""tem4"", ""ielts"", ""greA""]",n.. 青少年 ; adj.. 青春期的,C2,null,/ˌædəˈlɛsənt/
adopt,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 采用；收养 ; n.. 采纳；收养,B1,null,/əˈdɒpt/
adoption,"[""cet6"", ""tem4"", ""ielts""]",n.. 收养；采用 ; v.. 采纳；正式通过,B2,null,/əˈdɒpʃən/
adore,"[""highschool"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 崇拜，爱慕,B2,null,/əˈdɔːr/
adorn,"[""tem8"", ""ielts"", ""toefl"", ""greA""]",v.. 装饰，装扮,B2,null,/əˈdɔːrn/
adornment,"[""ielts""]",n.. 装饰；装饰品,B2,"[""Art"", ""Fashion"", ""Society""]",/əˈdɔːrnmənt/
adrift,"[""tem8""]",adj.. 漂泊的；茫然的 ; adv.. 漂泊地；随波逐流地,C2,null,/əˈdrɪft/
adroit,"[""tem8"", ""toefl"", ""greA""]",adj.. 灵巧的，熟练的,C2,null,/əˈdroit/
adulate,"[""greA""]",v.. 谄媚，奉承,C1,null,/ˈædʒəleɪt/
adult,"[""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 成年人 ; adj.. 成年的；成熟的,A2,null,/əˈdʌlt/
adulterate,"[""tem8"", ""greA""]",v.. 掺假；掺杂,A2,null,/əˈdʌltəreɪt/
adultery,"[""tem8""]",n.. 通奸,C2,null,/əˈdʌltəri/
adulthood,"[""tem4""]",n.. 成年；成人期,A2,null,/ˈædʌltˌhʊd/
adumbrate,"[""greA""]",v.. 预示；暗示 ; n.. 轮廓；草图,C2,null,/ˈædəmˌbreɪt/
advance,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",v.. 前进；推进；提前 ; n.. 前进；进展；预付款,B2,null,/ədˈvæns/
advanced,"[""cet4"", ""tem4"", ""ielts"", ""toefl""]",adj.. 高级的；先进的 ; v.. 前进；促进,A2,null,/ədˈvænst/
advantage,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 优势，有利条件 ; v.. 使处于有利地位,A2,null,/ədˈvæntɪdʒ/
advantageous,"[""cet6"", ""tem4""]",adj.. 有利的，有益的,C2,null,/ˌædvənˈteɪdʒəs/
advent,"[""tem8"", ""toefl"", ""greA""]",n.. 到来，出现,B2,null,/ˈæd.vənt/
adventitious,"[""greA""]",adj.. 外来的；偶然的,C1,null,/ˌædvɛnˈtɪʃəs/
adventure,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",n.. 冒险；奇遇 ; v.. 冒险；大胆进行,A2,null,/ədˈvɛn.tʃər/
adventurer,"[""cet6""]",n.. 冒险家,C1,null,/ədˈvɛn.tʃər.ər/
adventurism,"[""tem4""]",n.. 冒险主义,C1,null,/ədˈvɛntʃərɪzəm/
adventurist,"[""tem4""]",n.. 冒险主义者,C1,null,/ədˈvɛnʧərɪst/
adventurous,"[""tem4"", ""ielts""]",adj.. 爱冒险的，大胆的,B2,null,/ədˈvɛntʃərəs/
adverb,"[""cet4"", ""tem4""]",adv.. 副词,B1,null,/ˈæd.vɜːrb/
adverbial,"[""tem4""]",adv.. 状语地 ; n.. 状语,B1,null,/ædˈvɜːrbiəl/
adversary,"[""tem8"", ""ielts""]",n.. 对手，敌手,C2,null,/ˈædvərˌsɛri/
adverse,"[""cet6"", ""tem8"", ""ielts"", ""toefl"", ""greA""]",adj.. 不利的；有害的,B2,null,/ˈædvɜːrs/
adversely,"[""cet6""]",adv.. 不利地,B2,null,/ədˈvɜːrsli/
adversity,"[""cet6"", ""tem8"", ""ielts"", ""toefl""]",n.. 逆境；不幸,B2,null,/ədˈvɜːrsɪti/
advertise,"[""highschool"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 做广告，宣传 ; n.. 广告,B1,null,/ˈædvətaɪz/
advertisement,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 广告,A2,null,"/ədˈvɜːrtɪsmənt/ (UK)  
/ˌædvərˈtaɪzmənt/ (US)"
advertising,"[""tem4""]",n.. 广告；广告业 ; v.. 做广告；宣传,A2,"```json
[""Economy"", ""Media"", ""Society""]
```",/ˈædvərtaɪzɪŋ/
advice,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""toefl""]",n.. 建议；忠告,A2,null,/ədˈvaɪs/
advisable,"[""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 明智的；可取的,C2,null,/ədˈvaɪzəbəl/
advise,"[""highschool"", ""cet4"", ""tem4"", ""toefl""]",v.. 建议；劝告 ; n.. 建议；忠告,A2,null,/ədˈvaɪz/
adviser,"[""tem4""]",n.. 顾问，指导者,B1,null,/ədˈvaɪzər/
advisory,"[""tem4""]",adj.. 咨询的；顾问的 ; n.. 公告；警告,B2,null,/ədˈvaɪzəri/
advocacy,"[""tem8"", ""greA""]",n.. 倡导；支持,C1,"```json
[""Politics"", ""Society"", ""Laws"", ""Health"", ""Environment"", ""Education""]
```",/ˈæd.və.kə.si/
advocate,"[""highschool"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 提倡；主张 ; n.. 倡导者；律师,C1,"```json
[""Laws"", ""Politics"", ""Society"", ""Health"", ""Environment""]
```",/ˈæd.və.keɪt/
aegis,"[""greA""]",n.. 保护；庇护,C2,"```json
[""History"", ""Laws""]
```",/ˈiːdʒɪs/
aerate,"[""greA""]",v.. 充气；通气,C2,null,/eɪˈreɪt/
aerial,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 空中的；航空的 ; n.. 天线,C2,"```json
[""Tech"", ""Science"", ""Environment"", ""Sports"", ""Media""]
```",/ˈɛəriəl/
aerobatics,"[""tem8""]",n.. 特技飞行,C2,"```json
[""Sports""]
```",/eɪroʊˈbætɪks/
aerobic,"[""toefl""]",adj.. 有氧的,C2,"[""Health"", ""Sports""]",/eɪˈroʊbɪk/
aerobics,"[""tem8""]",n.. 有氧运动,B1,null,/eəˈroʊbɪks/
aerodynamics,"[""tem8""]",n.. 空气动力学,C2,"```json
[""Tech"", ""Science"", ""Sports""]
```",/ˌɛəroʊdaɪˈnæmɪks/
aeronautics,"[""tem4""]",n.. 航空学,C1,"```json
[""Tech"", ""Science""]
```",/ˌɛərəˈnɔːtɪks/
aeroplane,"[""cet4"", ""tem4""]",n.. 飞机,A1,"```json
[""Tech"", ""Science"", ""Travel""]
```",/ˈeərəpleɪn/
aerosol,"[""tem8""]",n.. 气溶胶；喷雾剂,C2,"```json
[""Tech"", ""Science"", ""Environment"", ""Health""]
```",/ˈeə.rə.sɒl/
aerospace,"[""cet6"", ""tem8""]",n.. 航空航天,C1,"```json
[""Tech"", ""Science"", ""Economy""]
```",/ˈɛəroʊspeɪs/
aesthete,"[""greA""]",n.. 唯美主义者,C2,"```json
[""Art"", ""Literature"", ""Fashion""]
```",/esˈθiːt/
aesthetic,"[""toefl"", ""greA""]",adj.. 审美的；美学的 ; n.. 美感；美学,C1,"```json
[""Art"", ""Fashion"", ""Literature""]
```",/ɛsˈθɛtɪk/
aesthetics,"[""tem4""]",n.. 美学；审美,C2,"```json
[""Art"", ""Fashion"", ""Literature"", ""Media""]
```",/ɛsˈθɛtɪks/
affable,"[""tem8"", ""toefl"", ""greA""]",adj.. 和蔼可亲的,C2,null,/ˈæfəbəl/
affair,"[""highschool"", ""cet4"", ""tem4""]",n.. 事务；事件；风流韵事,A2,null,/əˈfɛr/
affect,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",v.. 影响；感染 ; n.. 情感，情绪,B1,null,/əˈfɛkt/
affectation,"[""greA""]",n.. 做作，矫饰,B1,null,/ˌæfɛkˈteɪʃən/
affected,"[""greA""]",adj.. 假装的，做作的 ; adj.. 受到影响的,B1,null,/əˈfɛktɪd/
affection,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 喜爱，感情,B1,null,/əˈfɛkʃən/
affectionate,"[""tem4"", ""ielts"", ""toefl""]",adj.. 深情的，充满爱意的,B2,null,/əˈfɛkʃənət/
affidavit,"[""greA""]",n.. 宣誓书；书面证词,B2,"```json
[""Laws"", ""Politics""]
```",/ˌæfɪˈdeɪvɪt/
affiliate,"[""cet6"", ""tem8"", ""ielts"", ""toefl"", ""greA""]",v.. 使隶属；加盟 ; n.. 附属机构；会员,C2,"```json
[""Economy"", ""Media"", ""Business""]
```  

(Note: While ""Business"" wasn't in the original list, ""Economy"" and ""Media"" are the closest matches. If strictly limited to the provided domains, the answer would be:)  

```json
[""Economy"", ""Media""]
```",əˈfɪliˌeɪt
affiliation,"[""cet6"", ""greA""]",n.. 隶属关系；附属机构,C2,null,əˈfɪliˌeɪʃən
affinity,"[""tem8"", ""toefl"", ""greA""]",n.. 密切关系；吸引力；亲和力,C2,null,/əˈfɪnəti/
affirm,"[""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 断言，确认 ; n.. 肯定，确认,C2,null,/əˈfɜːrm/
affirmation,"[""ielts""]",n.. 肯定，确认,C1,null,/ˌæfərˈmeɪʃən/
affirmative,"[""tem4"", ""ielts""]",adj.. 肯定的 ; n.. 肯定语,C1,null,/əˈfɜːrmətɪv/
affix,"[""tem4"", ""greA""]",v.. 粘贴；附加 ; n.. 词缀,C2,null,/əˈfɪks/
afflict,"[""cet6"", ""tem8"", ""toefl"", ""greA""]",v.. 使痛苦，折磨,C2,null,/əˈflɪkt/
afflicting,"[""toefl""]",v.. 折磨，使痛苦,C2,null,/əˈflɪktɪŋ/
affliction,"[""greA""]",n.. 痛苦；苦难,C2,null,/əˈflɪkʃən/
affluence,"[""toefl"", ""greA""]",n.. 富裕，富足,C2,null,/ˈæfluəns/
affluent,"[""tem4"", ""toefl"", ""greA""]",adj.. 富裕的,C2,null,/ˈæfluənt/
afford,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",v.. 负担得起；提供,B1,null,/əˈfɔːrd/
affordable,"[""tem4"", ""ielts"", ""greA""]",adj.. 负担得起的,B2,null,/əˈfɔːrdəbəl/
affront,"[""tem8"", ""greA""]",v.. 冒犯，侮辱 ; n.. 冒犯，侮辱,C2,null,/əˈfrʌnt/
afield,"[""tem8""]",adv.. 远离；在远处,C2,null,/əˈfiːld/
afloat,"[""tem8""]",adj.. 漂浮的；不沉的 ; adv.. 漂浮地；不沉地,C2,null,/əˈfləʊt/
afoot,"[""tem8""]",adj.. 在进行中的 ; adv.. 徒步地,C2,null,/əˈfʊt/
afraid,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adj.. 害怕的,A1,null,/əˈfreɪd/
afresh,"[""tem8""]",adv.. 重新,C2,null,/əˈfreʃ/
africa,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 非洲,A2,null,/ˈæfrɪkə/
african,"[""highschool"", ""cet4"", ""tem4""]",adj.. 非洲的；非洲人的 ; n.. 非洲人,B1,null,/ˈæfrɪkən/
after,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",prep.. 在...之后 ; conj.. 在...以后 ; adv.. 以后，后来,A2,,/ˈæftər/
aftereffect,"[""tem4""]",n.. 后效；后续影响,C2,null,/ˈæftərɪˌfɛkt/
aftermath,"[""tem4""]",n.. 后果；余波,C2,null,/ˈæftərˌmæθ/
afternoon,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 下午,A1,null,/ˌɑːf.təˈnuːn/
afterward,"[""cet4"", ""tem4""]",adv.. 后来，然后,B1,null,/ˈæftərwərd/
afterwards,"[""highschool""]",adv.. 后来，然后,B1,,/ˈɑːftəwədz/
again,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adv.. 再次；又,A1,null,/əˈɡen/
against,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",prep.. 反对；违反；倚靠 ; adv.. 相反地；对抗地,A2,null,/əˈɡenst/
age,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""toefl""]",n.. 年龄；时代 ; v.. 变老；成熟,A1,null,/eɪdʒ/
aged,"[""tem4"", ""toefl""]",adj.. 年老的；陈年的 ; v.. 使变老；成熟,A2,null,/eɪdʒd/
agency,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 机构；代理 ; v.. 代理,A2,"```json
[""Tech"", ""Economy"", ""Politics"", ""Laws"", ""Media"", ""Society""]
```",/ˈeɪdʒənsi/
agenda,"[""highschool"", ""cet6"", ""tem4"", ""toefl"", ""greA""]",n.. 议程；日程,B1,null,/əˈdʒɛndə/
agent,"[""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 代理人；特工 ; v.. 代理,A2,null,/ˈeɪdʒənt/
agglomerate,"[""greA""]",v.. 结块，凝聚 ; n.. 集块岩；聚集物,C2,"```json
[""Tech"", ""Economy"", ""Science"", ""Environment"", ""Society""]
```",/əˈɡlɒməreɪt/
aggrandize,"[""greA""]",v.. 扩大；提高；夸大,C2,null,/əˈɡrændaɪz/
aggravate,"[""cet6"", ""tem8"", ""ielts"", ""toefl"", ""greA""]",v.. 使恶化，加重,C2,null,/ˈæɡrəveɪt/
aggregate,"[""tem8"", ""ielts"", ""toefl"", ""greA""]",v.. 总计，合计 ; n.. 总数，合计；骨料 ; adj.. 总计的，合计的,C1,null,/ˈæɡrɪɡət/
aggregation,"[""ielts""]",n.. 集合，聚合 ; v.. 聚集，集合,C2,"```json
[""Tech"", ""Economy"", ""Science"", ""Environment"", ""Health"", ""Media"", ""Education"", ""Society""]
```",/ˌæɡrɪˈɡeɪʃən/
aggression,"[""tem4"", ""toefl"", ""greA""]",n.. 侵略，攻击,C1,null,/əˈɡrɛʃən/
aggressive,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 侵略的；好斗的；有进取心的,B1,null,/əˈɡrɛsɪv/
aggressor,"[""tem4"", ""ielts"", ""greA""]",n.. 侵略者,C2,null,/əˈɡrɛsər/
aggrieve,"[""greA""]",v.. 使委屈；使痛苦,C2,null,/əˈɡriːv/
aggrieved,"[""tem8""]",adj.. 愤愤不平的；受委屈的,C2,null,/əˈɡriːvd/
aghast,"[""toefl""]",adj.. 惊骇的，吓呆的,C2,null,/əˈɡæst/
agile,"[""tem8"", ""toefl"", ""greA""]",adj.. 敏捷的；灵活的,C2,"```json
[""Tech"", ""Economy"", ""Health"", ""Education"", ""Society""]
```",/ˈædʒ.aɪl/
agility,"[""toefl"", ""greA""]",n.. 敏捷，灵活,C2,"```json
[""Tech"", ""Economy"", ""Sports"", ""Health"", ""Education""]
```",/əˈdʒɪlɪti/
agitate,"[""tem8"", ""ielts"", ""toefl"", ""greA""]",v.. 搅动；煽动 ; adj.. 焦虑的,C2,null,/ˈædʒɪteɪt/
agitated,"[""greA""]",adj.. 焦虑的，不安的,C2,null,/ˈædʒɪteɪtɪd/
agitation,"[""cet6"", ""tem8"", ""ielts""]",n.. 激动，不安；鼓动，煽动 ; v.. 使激动，使不安；鼓动，煽动,C2,null,/ˌædʒ.ɪˈteɪ.ʃən/
agnostic,"[""tem8"", ""greA""]",adj.. 不可知论的 ; n.. 不可知论者,C2,null,/æɡˈnɒstɪk/
ago,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adv.. 以前,A1,null,/əˈɡoʊ/
agog,"[""greA""]",adj.. 急切的，兴奋的,C2,null,/əˈɡɒɡ/
agonize,"[""cet6"", ""toefl""]",v.. 使痛苦；折磨 ; v.. 苦斗；挣扎,B2,null,/ˈæɡənaɪz/
agonizing,"[""tem8""]",adj.. 痛苦的；折磨人的,B2,null,/ˈæɡənaɪzɪŋ/
agony,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""greA""]",n.. 极度痛苦,B2,null,/ˈæɡəni/
agrarian,"[""toefl"", ""greA""]",adj.. 农业的；土地的,C1,null,/əˈɡrɛəriən/
agree,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",v.. 同意；赞成 ; n.. 协议；协定,A1,null,/əˈɡriː/
agreeable,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 令人愉快的；宜人的；欣然同意的,C2,null,/əˈɡriːəbl/
agreement,"[""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 协议；同意 ; v.. 同意；一致,B1,"```json
[""Economy"", ""Politics"", ""Laws"", ""Society""]
```",/əˈɡriːmənt/
agricultural,"[""highschool"", ""tem4""]",adj.. 农业的,B1,null,/ˌæɡrɪˈkʌltʃərəl/
agriculture,"[""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 农业；农学,B1,"```json
[""Economy"", ""Environment"", ""Health"", ""Society""]
```",/ˈæɡrɪkʌltʃər/
agronomy,"[""greA""]",n.. 农学；农艺学,C2,"```json
[""Science"", ""Environment"", ""Economy""]
```",/əˈɡrɒnəmi/
aground,"[""tem8""]",adj.. 搁浅的 ; adv.. 搁浅地,C2,null,/əˈɡraʊnd/
ah,"[""tem4""]",interj.. 啊,C2,null,/ɑː/
ahead,"[""highschool"", ""cet4"", ""tem4""]",adv.. 向前；提前 ; adj.. 前方的；领先的,A2,null,/əˈhed/
aid,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts""]",v.. 帮助，援助 ; n.. 帮助；援助,B1,null,/eɪd/
aids,"[""highschool"", ""tem8""]",n.. 艾滋病；援助 ; v.. 帮助；援助,B1,"```json
[""Health"", ""Society""]
```",/eɪdz/
ail,"[""greA""]",v.. 使烦恼；使不适 ; n.. 病痛；不适,C2,null,/eɪl/
ailing,"[""tem8""]",adj.. 生病的；体弱的,C2,"```json
[""Health"", ""Society""]
```",/ˈeɪ.lɪŋ/
ailment,"[""tem8"", ""ielts""]",n.. 小病，微恙,C2,,/ˈeɪlmənt/
aim,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",v.. 瞄准；旨在 ; n.. 目标；目的,B2,null,/eɪm/
aimless,"[""tem4""]",adj.. 无目标的，漫无目的的,C2,null,/eɪmləs/
air,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 空气；天空；气氛 ; v.. 晾；通风；发表,A2,null,/eər/
air-conditioned,"[""tem4""]",adj.. 有空调的,B1,null,/ˌeər kənˈdɪʃənd/
airbase,"[""tem4""]",n.. 空军基地,B2,"```json
[""Tech"", ""Politics"", ""History""]
```",/ˈɛərbeɪs/
airborne,"[""tem8"", ""toefl"", ""greA""]",adj.. 空中的；空运的 ; v.. 空降；空运,C2,"```json
[""Tech"", ""Science"", ""Health"", ""Environment"", ""Travel""]
```",/ˈɛərbɔːrn/
aircraft,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 飞机；航空器,B2,"```json
[""Tech"", ""Economy"", ""Environment"", ""Health"", ""Travel""]
```",/ˈɛəˌkrɑːft/
airfield,"[""tem4""]",n.. 机场，飞机场,C2,null,/ˈɛərˌfiːld/
airforce,"[""tem4""]",n.. 空军,B1,null,/ˈɛərˌfɔːrs/
airhostess,"[""tem4""]",n.. 空姐,B1,null,/ˈeəˌhəʊstɪs/
airily,"[""tem8""]",adv.. 轻松地；漫不经心地,C2,null,/ˈɛərɪli/
airlift,"[""tem8""]",v.. 空运 ; n.. 空运；空运物资,C2,"```json
[""Tech"", ""Economy"", ""Health"", ""Politics"", ""Environment"", ""Travel""]
```",/ˈɛərlɪft/
airline,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 航空公司；航线,B1,"```json
[""Economy"", ""Travel""]
```",/ˈɛərlaɪn/
airliner,"[""tem4""]",n.. 客机，班机,C2,"```json
[""Tech"", ""Economy"", ""Travel""]
```",/ˈɛərlaɪnər/
airmail,"[""highschool"", ""tem4""]",n.. 航空邮件 ; v.. 航空邮寄,C2,null,/ˈɛərmeɪl/
airplane,"[""midschool"", ""highschool"", ""cet4""]",n.. 飞机,A1,"```json
[""Tech"", ""Economy"", ""Science"", ""History"", ""Environment"", ""Travel""]
```",/ˈɛrpleɪn/
airport,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 机场,A1,"```json
[""Economy"", ""Travel"", ""Society""]
```",/ˈɛərpɔːrt/
airspace,"[""highschool""]",n.. 领空,C2,"```json
[""Tech"", ""Economy"", ""Politics"", ""Environment"", ""Laws""]
```",/ˈɛərˌspeɪs/
airstrip,"[""tem8""]",n.. 简易机场,C2,null,/ˈɛərˌstrɪp/
airtight,"[""tem4"", ""greA""]",adj.. 密封的；不透气的,C2,null,/ˈɛrtaɪt/
airway,"[""tem4""]",n.. 气道；航线,C2,"```json
[""Health"", ""Travel""]
```",/ˈɛərweɪ/
airy,"[""tem8""]",adj.. 通风的；轻快的；空想的,C2,null,/ˈɛəri/
aisle,"[""tem4"", ""ielts""]",n.. 过道；走廊 ; n.. （教堂的）侧廊,A2,null,/aɪl/
ajar,"[""tem8"", ""ielts""]",adj.. 微开的,C2,null,/əˈdʒɑːr/
alabaster,"[""greA""]",n.. 雪花石膏 ; adj.. 雪花石膏制的；雪白的,C2,"```json
[""Art"", ""History"", ""Literature""]
```",/ˈæləˌbæstər/
alacrity,"[""greA""]",n.. 欣然，乐意 ; adj.. 敏捷的,C2,null,/əˈlækrɪti/
alarm,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 警报；闹钟 ; v.. 使惊恐；警告,A2,"```json
[""Tech"", ""Health"", ""Environment"", ""Society""]
```",/əˈlɑːrm/
alas,"[""cet6"", ""tem4""]",interj.. 唉，哎呀,B2,null,/əˈlæs/
