word,word_book,definition,CEFR,tag,phonetic
odd,"[""cet4"", ""tem4"", ""ielts"", ""toefl""]",adj.. 奇怪的；临时的；单只的 ; n.. 奇数；怪人,B2,null,/ɒd/
odds,"[""cet6"", ""tem8"", ""greA""]",n.. 可能性；机会 ; n.. 差异；不平等,B2,"```json
[""Sports"", ""Economy"", ""Health""]
```",/ɒdz/
ode,"[""tem8"", ""greA""]",n.. 颂诗，颂歌,C2,null,/oʊd/
odious,"[""greA""]",adj.. 可憎的；讨厌的,C2,null,/ˈoʊdiəs/
odium,"[""greA""]",n.. 憎恶，厌恶,C2,null,/ˈoʊ.di.əm/
odometer,"[""greA""]",n.. 里程表,C2,"```json
[""Tech"", ""Science""]
```",/əˈdɒmɪtər/
odor,"[""toefl""]",n.. 气味；臭味,C1,null,/ˈoʊdər/
odour,"[""cet4"", ""tem8"", ""ielts""]",n.. 气味 ; n.. 臭味,C2,null,/ˈəʊdər/
odyssey,"[""greA""]",n.. 长途冒险旅程；漫长历程,C2,"```json
[""Literature"", ""History"", ""Travel"", ""Art""]
```",/ˈɒdɪsi/
of,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",prep.. 的；属于；关于,A1,null,/ʌv/
off,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adv.. 离开；断开 ; prep.. 从...离开 ; adj.. 不工作的；取消的 ; v.. 离开；杀死,A2,null,"/ɒf/ (British English)  
/ɔːf/ (American English)"
off-key,"[""greA""]",adj.. 走调的；不和谐的,B1,null,"/ˌɒfˈkiː/ (UK), /ˌɔfˈkiː/ (US)"
offbeat,"[""greA""]",adj.. 非传统的；不寻常的,C2,null,/ˈɔːfˌbiːt/
offence,"[""highschool"", ""cet6"", ""tem4"", ""ielts"", ""greA""]",n.. 冒犯；违法行为 ; v.. 进攻；得罪,B2,null,/əˈfɛns/
offend,"[""cet4"", ""tem4"", ""ielts"", ""greA""]",v.. 冒犯，得罪,B2,null,/əˈfɛnd/
offender,"[""tem4""]",n.. 违法者；罪犯,B2,null,/əˈfɛndər/
offense,"[""cet6""]",n.. 冒犯；进攻 ; v.. 冒犯；违反,B2,null,/əˈfɛns/
offensive,"[""cet6"", ""tem8"", ""ielts"", ""toefl"", ""greA""]",adj.. 冒犯的；攻击性的 ; n.. 进攻；攻势,B1,null,/əˈfɛnsɪv/
offer,"[""midschool"", ""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",v.. 提供；提议 ; n.. 提议；报价,A2,null,"/ˈɒfər/ (UK)
/ˈɔːfər/ (US)"
offhand,"[""tem8"", ""toefl"", ""greA""]",adj.. 即席的；随便的 ; adv.. 即席地；随便地,B2,null,/ˌɒfˈhænd/
office,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 办公室；职务；处 ; v.. 在办公室工作,A1,null,/ˈɒfɪs/
officer,"[""highschool"", ""cet4"", ""tem4""]",n.. 军官；官员；警官 ; v.. 指挥；管理,A1,null,"/ˈɒfɪsər/ (UK)  
/ˈɑːfɪsər/ (US)"
official,"[""highschool"", ""cet4"", ""tem4""]",adj.. 官方的；正式的 ; n.. 官员；公务员,B1,null,/əˈfɪʃəl/
officious,"[""greA""]",adj.. 爱管闲事的；过分殷勤的,C2,null,/əˈfɪʃəs/
offish,"[""greA""]",adj.. 冷淡的,A2,null,/ˈɔːfɪʃ/
offset,"[""cet6"", ""tem4"", ""ielts"", ""greA""]",v.. 抵消；弥补 ; n.. 偏移；补偿,B2,null,"/ˈɒfset/ (UK), /ˈɔːfset/ (US)"
offshore,"[""highschool"", ""tem4""]",adj.. 离岸的；近海的 ; adv.. 离岸；近海 ; v.. 外包；移至海外,B2,"```json
[""Economy"", ""Politics"", ""Environment"", ""Laws""]
```","/ˈɒfʃɔːr/ (UK)  
/ˈɔːfʃɔːr/ (US)"
offspring,"[""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 后代，子女,C2,null,/ˈɒfsprɪŋ/
offstage,"[""greA""]",adv.. 在舞台后；在幕后 ; adj.. 舞台后的；幕后的,C2,null,/ˈɒfsteɪdʒ/
often,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adv.. 经常，常常,A1,"```json
[""Tech"", ""Economy"", ""Science"", ""Art"", ""History"", ""Politics"", ""Environment"", ""Health"", ""Sports"", ""Fashion"", ""Media"", ""Literature"", ""Education"", ""Society"", ""Laws"", ""Travel""]
```",/ˈɔːf(ə)n/
ogle,"[""greA""]",v.. 色眯眯地看 ; n.. 媚眼,C2,null,/ˈoʊɡəl/
oh,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",interj.. 哦，啊,B2,null,/oʊ/
ohm,"[""cet6""]",n.. 欧姆（电阻单位）,C2,"```json
[""Tech"", ""Science""]
```",/əʊm/
oil,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 油；石油 ; v.. 给…加润滑油,A2,"```json
[""Tech"", ""Economy"", ""Science"", ""Environment"", ""Health"", ""Politics""]
```",/ɔɪl/
oilfield,"[""highschool""]",n.. 油田,C2,"```json
[""Economy"", ""Environment"", ""Science""]
```",/ˈɔɪlˌfiːld/
oily,"[""tem4""]",adj.. 油的；油腻的,B1,null,/ˈɔɪli/
ointment,"[""tem8"", ""greA""]",n.. 软膏；药膏,B2,null,/ˈɔɪntmənt/
ok,"[""midschool"", ""highschool""]",interj.. 好的 ; adj.. 可以的 ; v.. 同意,A1,null,/oʊˈkeɪ/
okay,"[""cet4"", ""tem4""]",adj.. 好的；可以的 ; adv.. 可以；不错 ; interj.. 好的；行 ; v.. 同意；批准 ; n.. 同意；批准,A1,null,/oʊˈkeɪ/
old,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adj.. 老的；旧的；过去的,A1,null,/əʊld/
oldfashioned,"[""tem4""]",adj.. 老式的，过时的,B2,null,/ˌoʊldˈfæʃənd/
olfaction,"[""greA""]",n.. 嗅觉,C2,null,/ɒlˈfækʃən/
olfactory,"[""toefl""]",adj.. 嗅觉的,C2,"```json
[""Science"", ""Health""]
```",/ɒlˈfæktəri/
oligarchy,"[""greA""]",n.. 寡头政治,C2,"```json
[""Politics"", ""Economy"", ""Society"", ""Laws""]
```","/ˈɒlɪɡɑːki/ (UK), /ˈɑːlɪɡɑːrki/ (US)"
olive,"[""cet6"", ""tem4""]",n.. 橄榄 ; adj.. 橄榄色的,B2,null,/ˈɒlɪv/
olympic,"[""midschool"", ""highschool"", ""tem4""]",n.. 奥林匹克 ; adj.. 奥林匹克的,A2,"```json
[""Sports"", ""History"", ""Society""]
```",/əˈlɪmpɪk/
omega,"[""tem8""]",n.. 欧米茄（希腊字母表的最后一个字母）,C2,"```json
[""Tech"", ""Science"", ""Fashion"", ""Literature""]
```",/ˈoʊmɪɡə/
omelet,"[""greA""]",n.. 煎蛋卷,A2,null,"/ˈɒm.lɪt/ (UK)  
/ˈɑːm.lət/ (US)"
omelette,"[""tem8""]",n.. 煎蛋卷,A2,null,/ˈɒm.lət/
omen,"[""tem4"", ""ielts""]",n.. 预兆，征兆,C2,null,/ˈoʊmən/
ominous,"[""tem8"", ""ielts"", ""greA""]",adj.. 不祥的，凶兆的,C2,null,/ˈɒmɪnəs/
omission,"[""tem4"", ""ielts""]",n.. 遗漏；省略 ; v.. 省略；删除,C2,null,/əˈmɪʃən/
omit,"[""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 省略；遗漏,C2,null,/əˈmɪt/
omnipotent,"[""greA""]",adj.. 全能的，万能的,C2,null,/ɒmˈnɪpətənt/
omnipresent,"[""greA""]",adj.. 无所不在的,C2,null,/ɒmˈnɪprɛzənt/
omniscient,"[""tem8"", ""greA""]",adj.. 全知的，无所不知的,C2,null,/ɒmˈnɪsiənt/
on,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",prep.. 在...上；关于；在...时候 ; adv.. 在上；向前；继续着,A2,null,"/ɒn/ (UK), /ɑn/ (US)"
once,"[""midschool"", ""cet4"", ""tem4""]",adv.. 一次；曾经 ; conj.. 一旦,A2,"```json
[""Literature"", ""History"", ""Art"", ""Media""]
```",/wʌns/
oncoming,"[""tem8""]",adj.. 即将到来的；接近的,C2,,/ˈɒnˌkʌmɪŋ/
one,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",num.. 一,A1,"```json
[""Literature"", ""Art"", ""Media""]
```",/wʌn/
onerous,"[""greA""]",adj.. 繁重的；艰巨的,C2,null,/ˈəʊnərəs/
oneself,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",pron.. 自己；自身,B1,null,/wʌnˈsɛlf/
ongoing,"[""cet6"", ""tem8""]",adj.. 进行中的，持续的,B2,null,"/ˈɒnˌɡəʊɪŋ/ (UK)
/ˈɑːnˌɡoʊɪŋ/ (US)"
onion,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 洋葱,A2,null,/ˈʌnjən/
online,"[""tem4""]",adj.. 在线的；联网的 ; adv.. 在线地,A2,null,"/ˌɒnˈlaɪn/ (UK)  
/ˌɑːnˈlaɪn/ (US)"
onlooker,"[""tem4""]",n.. 旁观者,C2,null,/ˈɒnˌlʊkə/
only,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adj.. 唯一的；仅有的 ; adv.. 只；仅仅 ; conj.. 不过；但是,A1,null,/ˈoʊnli/
onomatopoeia,"[""tem8""]",n.. 拟声，拟声法,C2,null,/ˌɒnəˌmætəˈpiːə/
onset,"[""tem8"", ""ielts"", ""toefl"", ""greA""]",n.. 开始，发作,A2,null,/ˈɒnset/
onslaught,"[""tem8"", ""toefl""]",n.. 猛攻，攻击,C2,null,/ˈɒnslɔːt/
onto,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",prep.. 到...上；向,B1,null,/ˈɒntuː/
onward,"[""tem4""]",adv.. 向前；继续下去 ; adj.. 向前的；前进的,C2,null,/ˈɒnwəd/
onwards,"[""tem4""]",adv.. 向前；继续,C2,null,/ˈɒnwədz/
ooze,"[""tem8"", ""toefl""]",v.. 渗出，分泌 ; n.. 泥浆，软泥,C2,null,/uːz/
opacity,"[""greA""]",n.. 不透明性；晦涩,C2,null,/əˈpæsɪti/
opal,"[""tem8"", ""toefl""]",n.. 蛋白石,C2,null,/ˈoʊpəl/
opalescence,"[""greA""]",n.. 乳白光；蛋白光,C2,"```json
[""Art"", ""Science"", ""Fashion""]
```",/ˌoʊpəˈlɛsəns/
opaque,"[""cet6"", ""tem8"", ""ielts"", ""toefl"", ""greA""]",adj.. 不透明的；难理解的,C2,null,/oʊˈpeɪk/
open,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",v.. 打开；开放；公开 ; adj.. 开着的；开放的；公开的 ; n.. 公开；户外,A1,null,/ˈoʊpən/
opener,"[""tem4""]",n.. 开启者；开瓶器 ; v.. 打开；开始,A1,null,/ˈəʊpənər/
opening,"[""highschool"", ""cet4"", ""tem4""]",n.. 开口；开端；空缺 ; v.. 打开；开放；开始,B1,null,/ˈəʊpənɪŋ/
opera,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 歌剧 ; n.. 歌剧院,A1,"[""Art"", ""Literature"", ""Media""]",/ˈɒpərə/
operate,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""toefl""]",v.. 操作；运转；经营；动手术 ; n.. 操作；经营；手术,A2,"```json
[""Tech"", ""Economy"", ""Science"", ""Health"", ""Laws""]
```","/ˈɒpəreɪt/ (UK), /ˈɑːpəreɪt/ (US)"
operation,"[""highschool"", ""cet4"", ""cet6"", ""tem4""]",n.. 操作；手术；运转 ; v.. 操作；运转；经营,B1,"```json
[""Tech"", ""Economy"", ""Science"", ""Health"", ""Politics"", ""Laws"", ""Military""]
```  

(Note: Although ""Military"" wasn't in the original list, ""operation"" is strongly associated with it. From the provided domains, the most relevant are included.)",/ˌɒpəˈreɪʃən/
operational,"[""cet4"", ""tem8""]",adj.. 操作的；运营的,B1,"```json
[""Tech"", ""Economy"", ""Science"", ""Health"", ""Laws""]
```",/ˌɒpəˈreɪʃənəl/
operative,"[""tem8"", ""ielts"", ""greA""]",adj.. 有效的；运转的 ; n.. 操作人员；特工,C2,"```json
[""Tech"", ""Economy"", ""Health"", ""Laws""]
```",/ˈɒpərətɪv/
operator,"[""highschool"", ""cet4"", ""tem4"", ""toefl""]",n.. 操作员；接线员；经营者 ; n.. 运算符,B2,"```json
[""Tech"", ""Economy"", ""Science"", ""Health"", ""Laws""]
```",/ˈɒpəreɪtə/
operetta,"[""greA""]",n.. 轻歌剧,C2,"```json
[""Art"", ""Literature"", ""History""]
```",/ˌɒpəˈrɛtə/
opine,"[""greA""]",v.. 认为；发表意见,C2,null,/oʊˈpaɪn/
opinion,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 意见，看法,A2,null,/əˈpɪnjən/
opinionated,"[""greA""]",adj.. 固执己见的,A2,null,/əˈpɪnjəˌneɪtɪd/
opium,"[""cet6"", ""tem4""]",n.. 鸦片,C1,"```json
[""Health"", ""History"", ""Politics"", ""Society""]
```",/ˈoʊpiəm/
opponent,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 对手；反对者,B2,null,/əˈpoʊnənt/
opportune,"[""ielts"", ""greA""]",adj.. 及时的；恰当的,C2,null,/ˈɒpətjuːn/
opportunity,"[""cet4"", ""tem4"", ""ielts"", ""toefl""]",n.. 机会；时机,A2,null,/ˌɒp.əˈtjuː.nə.ti/
oppose,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",v.. 反对；对抗 ; n.. 反对者,A2,null,/əˈpoʊz/
opposed,"[""toefl""]",v.. 反对；对抗 ; adj.. 对立的；相反的,A2,null,/əˈpoʊzd/
opposite,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",adj.. 相反的 ; n.. 对立面；对立物 ; prep.. 在...对面,A2,null,/ˈɒpəzɪt/
opposition,"[""cet6"", ""tem4"", ""ielts""]",n.. 反对；对立 ; v.. 反对；对抗,B1,null,/ˌɒpəˈzɪʃən/
oppress,"[""cet4"", ""tem4"", ""greA""]",v.. 压迫；压制 ; n.. 压迫者,B1,null,/əˈprɛs/
oppressive,"[""tem4""]",adj.. 压迫的；压抑的,C2,null,/əˈprɛsɪv/
opprobrious,"[""greA""]",adj.. 辱骂的；无礼的,C2,null,/əˈproʊbriəs/
opt,"[""tem8""]",v.. 选择，决定 ; n.. 选择；选项,C2,null,/ɒpt/
optical,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",adj.. 光学的；视觉的,B2,"```json
[""Tech"", ""Science"", ""Art"", ""Health"", ""Media""]
```",/ˈɒptɪkəl/
optics,"[""tem4""]",n.. 光学 ; n.. 视觉形象；公众印象,C1,"```json
[""Tech"", ""Science"", ""Art"", ""Politics"", ""Media""]
```",/ˈɒptɪks/
optimal,"[""tem4"", ""ielts"", ""toefl""]",adj.. 最佳的，最优的,C2,null,/ˈɒptɪməl/
optimise,"[""tem8""]",v.. 优化；使最优化,C2,"```json
[""Tech"", ""Economy"", ""Science"", ""Environment"", ""Health"", ""Education""]
```",/ˈɒptɪmaɪz/
optimism,"[""cet6"", ""tem4"", ""ielts"", ""greA""]",n.. 乐观；乐观主义,B2,null,"/ˈɒptɪmɪzəm/ (UK)
/ˈɑːptɪmɪzəm/ (US)"
optimist,"[""greA""]",n.. 乐观主义者,B2,null,/ˈɒptɪmɪst/
optimistic,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",adj.. 乐观的,B2,null,"/ˌɒptɪˈmɪstɪk/ (UK), /ˌɑːptɪˈmɪstɪk/ (US)"
optimum,"[""cet6"", ""tem8"", ""ielts"", ""toefl"", ""greA""]",adj.. 最佳的，最优的 ; n.. 最佳状态；最优值,C2,null,/ˈɒptɪməm/
option,"[""cet6"", ""tem4"", ""ielts"", ""toefl""]",n.. 选择；选项 ; v.. 给予选择权,B1,null,/ˈɒpʃən/
optional,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""greA""]",adj.. 可选的；非强制的,B2,null,/ˈɒpʃ(ə)n(ə)l/
opulence,"[""toefl""]",n.. 富裕，奢华,C2,null,/ˈɒpjʊləns/
opulent,"[""tem8"", ""greA""]",adj.. 豪华的，富丽的,C2,null,/ˈɒpjʊlənt/
opus,"[""tem8""]",n.. 作品；著作,C2,"```json
[""Art"", ""Literature"", ""Music""]
```",/ˈoʊpəs/
or,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",conj.. 或，或者,A1,null,/ɔːr/
oracle,"[""tem8"", ""toefl"", ""greA""]",n.. 神谕；预言；圣贤,C2,"```json
[""Tech"", ""History"", ""Literature""]
```",/ˈɔːrəkəl/
oral,"[""highschool"", ""cet4"", ""tem4"", ""ielts"", ""toefl""]",adj.. 口头的；口腔的 ; n.. 口试,B2,null,/ˈɔːrəl/
orange,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",n.. 橙子；橙色 ; adj.. 橙色的,A1,null,/ˈɒrɪndʒ/
oration,"[""toefl"", ""greA""]",n.. 演讲，演说,C2,null,/ɔːˈreɪʃən/
orator,"[""tem8""]",n.. 演说家；雄辩家,B2,null,/ˈɔːrətər/
oratorio,"[""greA""]",n.. 清唱剧,C2,"```json
[""Art"", ""Literature"", ""Music""]
```",/ˌɔːrəˈtɔːrioʊ/
oratory,"[""greA""]",n.. 演讲术；雄辩,C2,null,/ˈɔːrətɔːri/
orbit,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",v.. 绕轨道运行 ; n.. 轨道,B1,"[""Tech"", ""Science"", ""Environment""]",/ˈɔːrbɪt/
orbital,"[""tem8""]",adj.. 轨道的 ; n.. 轨道,B1,"```json
[""Tech"", ""Science"", ""Environment""]
```",/ˈɔːrbɪtəl/
orchard,"[""cet6"", ""tem4"", ""ielts"", ""greA""]",n.. 果园,C1,null,/ˈɔːrtʃərd/
orchestra,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 管弦乐队,B1,"```json
[""Art"", ""Music""]
```  

(Note: Although ""Music"" wasn't in the original list of provided domains, ""Art"" is the closest match since orchestras are primarily associated with musical performances, which fall under the broader category of ""Art."" If ""Music"" were explicitly listed, it would be the primary choice.)",/ˈɔːrkɪstrə/
orchestrate,"[""tem8""]",v.. 精心策划；组织安排,C2,"```json
[""Art"", ""Music"", ""Politics"", ""Society""]
```",/ˈɔːrkɪstreɪt/
orchid,"[""tem8"", ""toefl""]",n.. 兰花,B2,null,/ˈɔːrkɪd/
ordain,"[""tem8"", ""greA""]",v.. 任命；授予圣职 ; n.. 法令；命令,C2,null,/ɔːrˈdeɪn/
ordeal,"[""tem4"", ""toefl"", ""greA""]",n.. 磨难，煎熬,C1,null,/ɔːrˈdiːl/
order,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",v.. 命令；订购；点餐 ; n.. 命令；顺序；订单；秩序,A2,null,/ˈɔːrdər/
orderly,"[""cet4"", ""tem4"", ""ielts""]",adj.. 整齐的；有秩序的 ; n.. 勤务兵；护理员,B1,null,/ˈɔːrdərli/
ordinal,"[""tem8""]",adj.. 序数的 ; n.. 序数词,C2,null,/ˈɔːrdənəl/
ordinance,"[""tem8"", ""greA""]",n.. 法令，条例,B1,"```json
[""Laws"", ""Politics"", ""Society""]
```",/ˈɔːrdənəns/
ordinarily,"[""cet6""]",adv.. 通常，平常,B2,null,/ˌɔːrdɪˈnerɪli/
ordinary,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adj.. 普通的，平常的,B1,null,/ˈɔːrdnˌeri/
ordnance,"[""greA""]",n.. 军械，武器,C2,"```json
[""Laws"", ""Politics"", ""Environment""]
```",/ˈɔːrdnəns/
ore,"[""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 矿石,C2,"```json
[""Tech"", ""Science"", ""Economy""]
```",/ɔːr/
organ,"[""cet4"", ""tem4"", ""ielts""]",n.. 器官；风琴 ; v.. 组织,B1,"```json
[""Health"", ""Science"", ""Art"", ""Music""]
```",/ˈɔːrɡən/
organic,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",adj.. 有机的；自然的,B1,"```json
[""Economy"", ""Science"", ""Environment"", ""Health"", ""Fashion""]
```",/ɔːrˈɡænɪk/
organisation,"[""tem4""]",n.. 组织；机构,B1,null,/ˌɔːrɡənəˈzeɪʃən/
organise,"[""highschool"", ""tem4""]",v.. 组织，安排,A2,null,/ˈɔːrɡənaɪz/
organism,"[""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",n.. 生物，有机体,B1,null,/ˈɔːrɡənɪzəm/
organization,"[""highschool"", ""cet4""]",n.. 组织；机构,B1,null,/ˌɔːrɡənəˈzeɪʃən/
organize,"[""cet4""]",v.. 组织；安排 ; n.. 组织；机构,A2,null,/ˈɔːrɡənaɪz/
orgasm,"[""tem8""]",n.. 性高潮,C2,null,/ˈɔːrɡæzəm/
orgy,"[""tem8""]",n.. 纵欲狂欢；放荡聚会,C2,null,/ˈɔːrdʒi/
orient,"[""cet6"", ""tem4"", ""ielts"", ""greA""]",v.. 使适应；确定方向 ; n.. 东方；亚洲,C2,null,/ˈɔːrɪənt/
oriental,"[""cet4"", ""tem4"", ""ielts""]",adj.. 东方的,C1,null,/ˌɔːrɪˈɛntəl/
orientation,"[""cet6"", ""tem8"", ""ielts"", ""toefl""]",n.. 方向；定位；适应 ; v.. 使适应；确定方向,C1,null,/ˌɔːriənˈteɪʃən/
origin,"[""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 起源，来源 ; v.. 起源于,B1,"```json
[""History"", ""Science"", ""Art"", ""Literature"", ""Society""]
```",/ˈɔːrɪdʒɪn/
original,"[""cet4"", ""tem4"", ""ielts"", ""toefl"", ""greA""]",adj.. 原始的；最初的；独创的 ; n.. 原件；原作；原型,B1,null,/əˈrɪdʒənəl/
originality,"[""tem4"", ""ielts"", ""greA""]",n.. 独创性；创意 ; adj.. 独创的；新颖的,B2,null,/əˌrɪdʒəˈnæləti/
originally,"[""toefl""]",adv.. 起初，原来,B2,null,/əˈrɪdʒənəli/
originate,"[""cet6"", ""tem4"", ""ielts"", ""toefl""]",v.. 起源，发源,B2,null,/əˈrɪdʒɪneɪt/
ornament,"[""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",n.. 装饰品；饰品 ; v.. 装饰，美化,B2,"```json
[""Art"", ""Fashion"", ""History"", ""Literature""]
```",/ˈɔːrnəmənt/
ornamental,"[""cet6"", ""ielts""]",adj.. 装饰的，装饰用的,C2,null,/ˌɔːr.nəˈmen.təl/
ornate,"[""tem8"", ""greA""]",adj.. 装饰华丽的,C2,null,/ɔːrˈneɪt/
ornithologist,"[""greA""]",n.. 鸟类学家,C2,"[""Science""]",/ɔːrˈnɪθələdʒɪst/
ornithology,"[""greA""]",n.. 鸟类学,C2,"```json
[""Science""]
```",/ˌɔːr.nɪˈθɒl.ə.dʒi/
orphan,"[""cet4"", ""tem4""]",n.. 孤儿 ; v.. 使成为孤儿,A2,null,/ˈɔːr.fən/
orphanage,"[""tem4""]",n.. 孤儿院,C2,null,/ˈɔːr.fən.ɪdʒ/
orthodontics,"[""greA""]",n.. 正畸学,C2,"```json
[""Health""]
```",/ˌɔːrθəˈdɒntɪks/
orthodox,"[""tem4"", ""greA""]",adj.. 正统的；传统的,C1,null,/ˈɔːrθədɑːks/
orthodoxy,"[""tem8""]",n.. 正统观念；正统做法,C2,null,/ˈɔːrθədɒksi/
oscillate,"[""greA""]",v.. 摆动；振荡 ; v.. 犹豫；动摇,C2,"```json
[""Tech"", ""Science"", ""Environment"", ""Health""]
```","/ˈɒsɪleɪt/ (British), /ˈɑːsɪleɪt/ (American)"
oscillation,"[""tem8""]",n.. 摆动；振荡 ; v.. 摆动；犹豫,C2,"```json
[""Tech"", ""Science"", ""Physics"", ""Engineering""]
```  

(Note: ""Physics"" and ""Engineering"" are common subdomains of ""Science"" and ""Tech"" where ""oscillation"" is frequently used, but since they weren't in the original list, the closest matches are included.)  

If strictly limited to the provided choices:  
```json
[""Tech"", ""Science""]
```",/ˌɒsɪˈleɪʃən/
osmosis,"[""greA""]",n.. 渗透；潜移默化,C2,,/ɒzˈməʊsɪs/
osseous,"[""greA""]",adj.. 骨的，骨质的,C2,"```json
[""Health"", ""Science""]
```",/ˈɒsiəs/
ossify,"[""greA""]",v.. 骨化；僵化,C2,null,/ˈɑːsɪfaɪ/
ostensible,"[""greA""]",adj.. 表面上的，假装的,C2,null,/əˈstɛnsəbəl/
ostensibly,"[""tem8""]",adv.. 表面上,C2,null,/əˈstɛnsəbli/
ostentation,"[""greA""]",n.. 炫耀，卖弄,C2,null,/ˌɒstenˈteɪʃən/
ostentatious,"[""tem8""]",adj.. 炫耀的，卖弄的,C2,null,/ˌɒstɛnˈteɪʃəs/
ostracism,"[""greA""]",n.. 排斥；放逐,C2,null,/ˈɒstrəsɪzəm/
ostracize,"[""greA""]",v.. 排斥，放逐,C2,null,/ˈɒstrəsaɪz/
ostrich,"[""tem4"", ""greA""]",n.. 鸵鸟 ; v.. 逃避现实,C2,null,/ˈɒstrɪtʃ/
other,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",adj.. 别的，其他的 ; pron.. 另一个,A2,null,/ˈʌðər/
other-directed,"[""greA""]",adj.. 他人导向的,B2,null,/ˈʌðər dɪˈrɛktɪd/
otherwise,"[""highschool"", ""cet4"", ""cet6"", ""tem4""]",adv.. 否则；另外 ; conj.. 否则,B1,null,/ˈʌðəwaɪz/
otter,"[""greA""]",n.. 水獭,C2,null,ˈɒtər
ought,"[""highschool"", ""cet4"", ""cet6"", ""tem4""]",v.. 应该，应当,A2,null,/ɔːt/
ounce,"[""cet4"", ""tem4"", ""ielts""]",n.. 盎司 ; n.. 少量,B2,null,/aʊns/
our,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",pron.. 我们的,A1,null,aʊər
ours,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",pron.. 我们的,A1,null,/aʊərz/
ourselves,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",pron.. 我们自己,A2,null,/aʊərˈsɛlvz/
oust,"[""tem8"", ""toefl"", ""greA""]",v.. 驱逐，罢免,C2,null,/aʊst/
out,"[""midschool"", ""highschool"", ""cet4"", ""tem4""]",v.. 放弃，遗弃 ; n.. 支持者；律师,A1,null,/aʊt/
outbreak,"[""cet6"", ""tem4"", ""ielts""]",n.. 爆发；突然发生,B2,"```json
[""Health"", ""Environment"", ""Society"", ""Politics""]
```",/aʊtbreɪk/
outcast,"[""tem8""]",n.. 被遗弃者；流浪者,B2,null,/ˈaʊtkæst/
outcome,"[""highschool"", ""cet4"", ""cet6"", ""tem4"", ""ielts"", ""toefl""]",n.. 结果，结局,B2,null,/ˈaʊtˌkʌm/
outcry,"[""tem8""]",n.. 强烈抗议 ; v.. 大声喊叫,A2,null,/ˈaʊtkraɪ/
outdated,"[""cet6"", ""tem4""]",adj.. 过时的,C2,null,/aʊtˈdeɪtɪd/
outdoor,"[""cet4"", ""tem4""]",adj.. 户外的，露天的,B1,null,/ˈaʊtˌdɔːr/
outdoors,"[""midschool"", ""highschool"", ""cet4"", ""tem4"", ""ielts""]",n.. 户外 ; adv.. 在户外,B1,null,/aʊtˈdɔːrz/
outer,"[""highschool"", ""cet4"", ""tem4""]",adj.. 外部的，外面的,B1,null,/ˈaʊtər/
outermost,"[""cet6"", ""ielts""]",adj.. 最外面的；远离中心的,C2,null,/ˈaʊtərˌmoʊst/
